GENDER,AGE_GRP,VISIT_ORDER,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,DGSTFN,VISIT_AREA_NM,X_COORD,Y_COORD
1.0,20.0,16,1.0,7.0,1.0,1.0,7.0,7.0,5.0,조천만세동산,126.6421943,33.54052322
1.0,20.0,3,1.0,1.0,5.0,6.0,2.0,5.0,4.0,홍대개미 김포공항점,,
1.0,20.0,23,2.0,2.0,6.0,3.0,6.0,6.0,4.0,서귀포매일올레시장,126.5632316,33.25015006
1.0,30.0,7,4.0,5.0,4.0,3.0,4.0,5.0,3.0,협재해수욕장,126.2391575,33.39386608
1.0,40.0,11,2.0,2.0,2.0,4.0,7.0,6.0,5.0,붉은오름자연휴양림,126.6753618,33.40149008
0.0,30.0,34,2.0,1.0,5.0,4.0,3.0,7.0,4.0,동화로 연탄구이,126.5781021,33.51766087
1.0,20.0,14,6.0,1.0,4.0,5.0,2.0,5.0,4.0,이중섭거리,126.5640039,33.24761378
1.0,40.0,14,2.0,2.0,1.0,4.0,5.0,6.0,4.0,쇠소깍전통나룻배 카약체험지점,126.622966,33.25208385
1.0,20.0,24,6.0,1.0,2.0,5.0,2.0,7.0,4.0,이드레국수,126.4156411,33.25526404
0.0,40.0,10,7.0,5.0,6.0,7.0,4.0,6.0,4.0,비자림,126.8099875,33.49040837
1.0,40.0,9,2.0,6.0,4.0,3.0,2.0,7.0,4.0,그랜드하얏트제주,126.4814115,33.4852423
1.0,20.0,10,2.0,1.0,4.0,2.0,2.0,4.0,5.0,중문색달해수욕장,126.4114987,33.24503815
0.0,20.0,16,2.0,3.0,1.0,1.0,6.0,6.0,4.0,제주민속촌,,
1.0,20.0,15,2.0,3.0,6.0,1.0,6.0,6.0,3.0,사라봉,126.5447664,33.51795577
0.0,50.0,14,4.0,3.0,3.0,5.0,3.0,3.0,4.0,한라산영실휴게소,126.4967372,33.34849629
1.0,20.0,31,2.0,1.0,7.0,1.0,6.0,4.0,4.0,빈티지어게인,126.5089566,33.25164177
1.0,20.0,7,4.0,3.0,5.0,3.0,3.0,5.0,4.0,능금해수욕장,,
1.0,20.0,19,6.0,2.0,2.0,2.0,2.0,7.0,4.0,스파오 신제주점,126.4898346,33.48845808
0.0,30.0,14,4.0,4.0,4.0,4.0,4.0,4.0,4.0,도두반점 제주사수본점,126.4792324,33.50954364
0.0,20.0,20,1.0,1.0,3.0,2.0,1.0,6.0,5.0,용수항,126.164487,33.3229709
0.0,50.0,13,4.0,3.0,3.0,2.0,2.0,7.0,5.0,스타벅스 제주용담DT점,126.4844801,33.51248673
1.0,20.0,15,2.0,3.0,4.0,5.0,5.0,5.0,4.0,중문색달해수욕장,126.4114987,33.24503815
1.0,30.0,38,4.0,2.0,5.0,4.0,6.0,5.0,4.0,폴바셋 제주용담DT점,126.4872783,33.51742913
0.0,20.0,6,6.0,1.0,4.0,7.0,7.0,1.0,4.0,우도,126.9555823,33.50441997
1.0,20.0,3,2.0,4.0,2.0,4.0,6.0,6.0,5.0,일억조,126.2675544,33.41127262
1.0,40.0,9,1.0,1.0,4.0,1.0,7.0,1.0,4.0,송례문,,
1.0,20.0,20,2.0,2.0,3.0,6.0,6.0,7.0,4.0,달리책방,126.2547263,33.40330462
1.0,20.0,3,4.0,1.0,4.0,4.0,3.0,7.0,3.0,서귀포 올레시장,126.9555823,33.50441997
0.0,30.0,12,2.0,1.0,3.0,4.0,6.0,4.0,5.0,장승포식당,126.9168771,33.44918111
1.0,20.0,32,2.0,3.0,7.0,4.0,6.0,3.0,5.0,한라산국립공원,126.5422209,33.37666556
0.0,20.0,17,1.0,1.0,1.0,3.0,6.0,7.0,5.0,아왜낭목제빵소,126.4603037,33.24324798
1.0,20.0,6,4.0,4.0,4.0,4.0,4.0,4.0,5.0,아르떼뮤지엄 여수,127.7457754,34.75069462
0.0,20.0,12,4.0,2.0,4.0,2.0,6.0,6.0,4.0,사계해변,126.3085979,33.22865827
1.0,20.0,20,2.0,1.0,4.0,5.0,6.0,6.0,3.0,스타벅스 제주함덕점,126.6685692,33.54251161
1.0,40.0,19,6.0,2.0,2.0,4.0,6.0,2.0,3.0,이호테우해수욕장,126.4526908,33.4973768
1.0,20.0,23,2.0,3.0,2.0,2.0,6.0,3.0,5.0,도두동무지개해안도로,126.4713384,33.50911801
1.0,20.0,5,2.0,2.0,5.0,2.0,2.0,3.0,4.0,올레길 8코스(월평-대평 올레),126.4139222,33.24462042
1.0,20.0,27,6.0,4.0,2.0,4.0,7.0,7.0,4.0,흑생,126.4148707,33.48252072
1.0,30.0,13,4.0,2.0,5.0,4.0,6.0,5.0,4.0,약천사,126.4494585,33.24623622
1.0,30.0,3,2.0,6.0,5.0,6.0,2.0,7.0,4.0,버거나라 남원점,126.7179001,33.27865593
1.0,20.0,6,1.0,4.0,3.0,3.0,6.0,6.0,4.0,충무꿀빵,,
1.0,30.0,32,4.0,2.0,2.0,4.0,2.0,7.0,5.0,황우지해안,126.5505278,33.24146718
1.0,20.0,7,1.0,1.0,4.0,2.0,3.0,5.0,5.0,제주동문재래시장,126.5260174,33.51158514
1.0,30.0,16,5.0,1.0,6.0,3.0,6.0,4.0,4.0,표선해수욕장,126.8374248,33.32751092
1.0,20.0,23,1.0,4.0,1.0,6.0,7.0,7.0,3.0,소소한담,126.3669583,33.47147614
0.0,30.0,3,1.0,1.0,7.0,1.0,1.0,7.0,5.0,제주목 관아,126.5220035,33.51420236
0.0,40.0,15,2.0,2.0,2.0,2.0,2.0,4.0,5.0,통복시장,127.0834654,36.9968497
0.0,20.0,3,1.0,1.0,4.0,2.0,1.0,7.0,4.0,산지천,126.5274026,33.51335755
0.0,40.0,15,1.0,3.0,1.0,3.0,4.0,5.0,5.0,해지개길,,
0.0,40.0,34,3.0,2.0,4.0,3.0,2.0,6.0,5.0,서귀포치유의숲,126.5279042,33.29193935
0.0,20.0,12,6.0,6.0,6.0,6.0,6.0,6.0,3.0,트라이던트치킨&비어,126.313003,33.46239389
0.0,20.0,17,1.0,3.0,1.0,1.0,2.0,2.0,5.0,밥짓는시간,126.8410023,33.53108181
0.0,30.0,11,3.0,1.0,7.0,5.0,2.0,7.0,5.0,법환바당 인증센터,126.5150605,33.2358809
1.0,30.0,28,5.0,1.0,6.0,6.0,6.0,7.0,3.0,제주 유,126.9349023,33.46461844
1.0,20.0,16,7.0,2.0,3.0,7.0,3.0,2.0,5.0,선인장자생지,,
1.0,20.0,3,6.0,6.0,2.0,3.0,5.0,2.0,5.0,서귀포매일올레시장 입구,126.5641213,33.2481696
1.0,30.0,14,2.0,1.0,4.0,2.0,5.0,7.0,4.0,스타벅스 서귀포DT,126.5067128,33.24952759
1.0,30.0,22,2.0,1.0,6.0,3.0,2.0,5.0,4.0,협재해수욕장,126.2391575,33.39386608
0.0,20.0,9,6.0,2.0,2.0,6.0,7.0,2.0,4.0,GS25 제주노형점,126.4821554,33.48787806
1.0,30.0,4,2.0,1.0,6.0,4.0,4.0,5.0,5.0,오태식해바라기치킨 성산점,126.934424,33.46411238
1.0,40.0,12,2.0,1.0,2.0,3.0,1.0,4.0,5.0,새연교,126.558886,33.23853254
1.0,20.0,18,2.0,2.0,5.0,2.0,2.0,3.0,5.0,지금,126.3910134,33.48585797
1.0,20.0,8,2.0,3.0,4.0,4.0,4.0,6.0,4.0,사계해변,126.3085979,33.22865827
0.0,40.0,7,1.0,6.0,6.0,6.0,5.0,6.0,4.0,몽클락제주,,
1.0,20.0,10,2.0,1.0,1.0,1.0,6.0,4.0,5.0,세화해변,126.8602562,33.52514366
0.0,20.0,15,3.0,2.0,3.0,3.0,3.0,2.0,5.0,정방폭포,126.5716053,33.24499661
0.0,30.0,6,4.0,1.0,4.0,5.0,5.0,4.0,5.0,인서피랑,128.4189533,34.84377758
0.0,20.0,16,1.0,1.0,4.0,4.0,3.0,2.0,5.0,어영공원,126.4864405,33.51731296
0.0,30.0,9,3.0,2.0,3.0,4.0,5.0,6.0,5.0,오는정김밥,126.5676211,33.24959557
1.0,30.0,33,2.0,3.0,6.0,5.0,7.0,7.0,5.0,클래식문구사,126.5213513,33.51262386
0.0,20.0,7,4.0,1.0,6.0,5.0,1.0,2.0,3.0,쇠소깍,126.6224051,33.25424607
1.0,30.0,12,2.0,4.0,1.0,3.0,5.0,2.0,4.0,오설록티뮤지엄,126.2894893,33.30591329
1.0,40.0,6,1.0,2.0,1.0,4.0,2.0,1.0,4.0,장화리 일몰조망지,126.3776966,37.6177545
1.0,30.0,25,2.0,1.0,2.0,4.0,2.0,7.0,4.0,폴바셋 제주용담DT점,126.4872783,33.51742913
1.0,20.0,15,1.0,1.0,3.0,3.0,5.0,4.0,5.0,스타벅스 제주중문DT점,126.4158657,33.25505231
1.0,20.0,11,3.0,3.0,3.0,5.0,2.0,6.0,5.0,세화해변,126.8602562,33.52514366
1.0,20.0,19,3.0,3.0,3.0,3.0,6.0,5.0,5.0,좀녀와농부,126.903309,33.39115141
1.0,20.0,17,2.0,1.0,6.0,4.0,6.0,1.0,4.0,날씬흑돼지,126.3065296,33.23816062
0.0,30.0,14,1.0,1.0,7.0,1.0,7.0,2.0,4.0,송악산,126.2897914,33.19908294
1.0,20.0,17,5.0,3.0,6.0,6.0,2.0,6.0,5.0,빽다방베이커리 제주사수점,126.4766511,33.50924966
1.0,30.0,22,4.0,1.0,4.0,3.0,6.0,3.0,4.0,서귀다원,126.5969205,33.3121479
0.0,40.0,8,2.0,6.0,6.0,2.0,3.0,5.0,3.0,논짓물해변,126.389299,33.23720964
0.0,40.0,22,1.0,4.0,3.0,1.0,7.0,4.0,5.0,제주설심당 본점,126.492895,33.51943484
1.0,20.0,11,2.0,5.0,1.0,3.0,4.0,3.0,5.0,이호테우해수욕장,126.4526908,33.4973768
1.0,40.0,14,2.0,2.0,3.0,3.0,2.0,6.0,4.0,사계의시간,126.3088352,33.23230934
1.0,20.0,10,7.0,1.0,7.0,7.0,7.0,1.0,5.0,자부,128.2719892,34.63631707
1.0,30.0,27,3.0,4.0,3.0,5.0,6.0,3.0,4.0,앙뚜아네트 용담점,126.5088353,33.51618484
0.0,20.0,8,4.0,7.0,3.0,4.0,3.0,5.0,5.0,제주판타스틱버거,126.7789894,33.3084793
0.0,20.0,2,4.0,1.0,2.0,4.0,3.0,6.0,3.0,카페미깡,126.6199477,33.27952029
0.0,20.0,18,5.0,2.0,5.0,4.0,6.0,6.0,3.0,커먼그라운드,127.0656687,37.54105555
1.0,50.0,4,4.0,4.0,3.0,6.0,5.0,6.0,5.0,문수산,126.5488426,37.73973886
1.0,30.0,3,3.0,3.0,2.0,3.0,2.0,3.0,5.0,서귀포혁신도시 국민체육센터,,
1.0,20.0,12,3.0,2.0,6.0,6.0,6.0,6.0,3.0,집의기록상점,126.2970093,33.44648684
0.0,20.0,6,6.0,6.0,5.0,6.0,2.0,5.0,5.0,머물다정식,126.7918795,33.55709397
1.0,30.0,19,2.0,1.0,2.0,4.0,2.0,7.0,3.0,요요무문,126.8366785,33.53810504
0.0,40.0,2,7.0,5.0,6.0,7.0,4.0,6.0,3.0,상가리야자숲,126.35828,33.43920784
1.0,20.0,11,2.0,5.0,5.0,5.0,4.0,5.0,4.0,하우목동항,126.9429312,33.5094818
1.0,20.0,8,1.0,1.0,3.0,1.0,7.0,1.0,5.0,제주스위스마을,126.6767733,33.49394448
1.0,20.0,6,4.0,1.0,4.0,5.0,7.0,7.0,4.0,중문회포장센터 새벽야시장,126.4292831,33.24662854
1.0,20.0,14,2.0,3.0,7.0,4.0,6.0,3.0,5.0,성산일출봉,126.9405375,33.45913497
1.0,20.0,16,5.0,5.0,5.0,4.0,5.0,6.0,4.0,노스런던컬리지잇스쿨 제주캠퍼스,126.2888848,33.2969109
1.0,20.0,6,2.0,3.0,3.0,2.0,4.0,7.0,4.0,휘닉스제주 유민미술관,126.9322309,33.42919718
1.0,30.0,6,5.0,1.0,6.0,6.0,6.0,7.0,4.0,카페데스틸,126.1679325,33.32085731
1.0,40.0,6,4.0,1.0,1.0,7.0,7.0,7.0,5.0,약천사,126.4494585,33.24623622
0.0,20.0,14,1.0,2.0,6.0,2.0,7.0,3.0,4.0,GS25 제주협재점,126.240242,33.3930072
0.0,40.0,42,1.0,1.0,1.0,1.0,1.0,4.0,5.0,해동이네,126.5401844,33.51855824
1.0,30.0,15,4.0,1.0,4.0,5.0,6.0,6.0,4.0,문화예술 공공수장고,126.2649473,33.33706419
1.0,20.0,15,3.0,4.0,2.0,3.0,5.0,5.0,5.0,송악산,126.2897914,33.19908294
0.0,20.0,20,5.0,5.0,2.0,4.0,5.0,3.0,4.0,왕왕순대국밥몸국,126.5203842,33.51429528
1.0,30.0,35,4.0,2.0,2.0,4.0,2.0,7.0,4.0,바다를본돼지 제주서귀포점,126.5675632,33.2430315
0.0,50.0,5,2.0,4.0,5.0,2.0,4.0,4.0,4.0,수눌음,126.2500312,33.21816321
0.0,20.0,10,2.0,3.0,3.0,4.0,4.0,5.0,4.0,성산짬뽕,126.9315893,33.46295679
1.0,30.0,21,7.0,4.0,3.0,3.0,4.0,4.0,5.0,소사오름,126.2392884,33.3895279
0.0,30.0,24,2.0,6.0,2.0,2.0,6.0,3.0,5.0,큰바리메,126.3880198,33.37713081
0.0,20.0,4,6.0,3.0,2.0,4.0,7.0,2.0,3.0,서귀포항,126.5664008,33.23679898
0.0,20.0,2,2.0,2.0,3.0,3.0,6.0,6.0,3.0,금문도,126.4905615,37.73983113
1.0,20.0,18,6.0,1.0,2.0,5.0,2.0,7.0,4.0,스타벅스 제주중문DT점,126.4158657,33.25505231
1.0,30.0,5,4.0,4.0,4.0,4.0,4.0,4.0,5.0,욕지도양조장,128.2638907,34.63529801
1.0,30.0,7,1.0,1.0,4.0,2.0,5.0,3.0,5.0,올레길 17코스(광령-제주원도심 올레),126.4726048,33.50563877
0.0,30.0,19,1.0,1.0,4.0,2.0,1.0,4.0,5.0,이호방파제,126.4528987,33.5033282
0.0,20.0,10,4.0,2.0,4.0,2.0,6.0,6.0,4.0,송악산둘레길,126.2930752,33.19682324
0.0,30.0,3,1.0,1.0,1.0,1.0,7.0,1.0,5.0,"오른(orrrn,오알엔)",126.915755,33.47180084
1.0,20.0,26,5.0,2.0,3.0,6.0,4.0,3.0,5.0,몰돗,126.6577776,33.54360654
0.0,30.0,19,6.0,2.0,2.0,7.0,7.0,3.0,4.0,교래자연휴양림,126.658925,33.44076338
1.0,30.0,11,4.0,1.0,4.0,3.0,6.0,3.0,3.0,앤트러사이트 제주한림점,126.2581496,33.40777177
0.0,40.0,2,1.0,5.0,4.0,2.0,5.0,3.0,4.0,대청화,,
1.0,40.0,10,6.0,4.0,7.0,7.0,6.0,5.0,4.0,이중섭거리,126.5640039,33.24761378
1.0,20.0,12,1.0,4.0,2.0,5.0,5.0,4.0,4.0,스타벅스 제주중문점,126.4126826,33.25123699
0.0,40.0,17,2.0,2.0,3.0,3.0,6.0,2.0,4.0,한라산해장국,,
1.0,30.0,18,5.0,2.0,4.0,3.0,1.0,7.0,4.0,미친부엌,126.5231377,33.51699084
0.0,20.0,11,2.0,2.0,2.0,1.0,1.0,7.0,5.0,호텔스위트캐슬(스파 체험),,
0.0,30.0,6,1.0,4.0,6.0,5.0,6.0,6.0,5.0,산지등대,126.5456105,33.52142459
1.0,50.0,11,5.0,6.0,6.0,3.0,5.0,4.0,4.0,젠 하이드어웨이 카페,126.6386297,37.39306396
1.0,20.0,17,7.0,2.0,3.0,7.0,3.0,2.0,5.0,슬랩,,
1.0,40.0,11,1.0,1.0,1.0,1.0,7.0,7.0,5.0,오리프,126.6744446,33.27537689
1.0,20.0,18,3.0,1.0,4.0,4.0,2.0,4.0,5.0,산방산탄산온천,126.2987822,33.24902672
0.0,50.0,10,3.0,3.0,2.0,1.0,1.0,7.0,3.0,삼다도횟집 본점,126.499275,33.51901541
1.0,20.0,17,7.0,2.0,1.0,4.0,6.0,6.0,5.0,벨집,126.3341099,33.25146952
1.0,30.0,15,4.0,1.0,2.0,2.0,3.0,6.0,3.0,해저터널,128.4111698,34.83586089
1.0,20.0,14,5.0,5.0,5.0,4.0,5.0,6.0,4.0,제주드림타워,126.4814332,33.48521534
0.0,20.0,8,6.0,6.0,6.0,6.0,6.0,6.0,5.0,트라이브,126.3110019,33.46026497
1.0,20.0,5,2.0,1.0,4.0,2.0,4.0,3.0,5.0,GS25 월미중앙점,126.5964583,37.47273006
1.0,20.0,9,1.0,1.0,4.0,1.0,7.0,1.0,5.0,채식카페 작은부엌,126.7058062,33.51173143
0.0,40.0,4,1.0,4.0,3.0,1.0,7.0,4.0,5.0,마방목지,126.603596,33.42763738
1.0,20.0,27,2.0,1.0,6.0,4.0,6.0,1.0,4.0,제주1호돌짜장,126.437025,33.49517977
0.0,20.0,11,4.0,4.0,5.0,5.0,6.0,3.0,5.0,중문색달해수욕장,126.4114987,33.24503815
0.0,40.0,17,1.0,7.0,7.0,7.0,7.0,7.0,3.0,한라산국립공원 성판악탐방로,126.5750287,33.37813103
1.0,30.0,5,1.0,3.0,7.0,1.0,3.0,5.0,3.0,나무커피전문점,130.907971,37.48258749
1.0,30.0,20,4.0,3.0,5.0,5.0,5.0,6.0,4.0,아부오름,126.777215,33.44858418
0.0,30.0,22,4.0,3.0,5.0,4.0,1.0,3.0,5.0,한라산국립공원,126.5422209,33.37666556
0.0,30.0,7,4.0,4.0,5.0,2.0,7.0,2.0,5.0,첨밀밀양꼬치 함덕점,126.6678382,33.54108513
1.0,30.0,21,1.0,5.0,4.0,3.0,4.0,6.0,4.0,정방폭포,126.5716053,33.24499661
1.0,30.0,24,4.0,4.0,5.0,2.0,2.0,7.0,5.0,지하철안에 지에스25편의점,,
1.0,20.0,11,6.0,2.0,6.0,1.0,7.0,2.0,5.0,더꽃돈 협재점,126.242567,33.3953421
1.0,30.0,17,4.0,1.0,2.0,2.0,3.0,6.0,5.0,서호시장,128.4194134,34.84128459
1.0,40.0,8,3.0,2.0,3.0,4.0,2.0,1.0,5.0,오르다카페,128.5711852,35.83231082
1.0,20.0,8,7.0,1.0,7.0,4.0,3.0,7.0,5.0,금오름,126.3058389,33.35457233
1.0,20.0,5,3.0,3.0,4.0,3.0,6.0,3.0,4.0,제주시민속오일시장,126.4754837,33.49724097
1.0,20.0,10,2.0,2.0,1.0,2.0,6.0,5.0,5.0,난산리다방,126.8678927,33.39894481
1.0,30.0,34,1.0,1.0,7.0,1.0,1.0,7.0,5.0,파리바게뜨 제주공항렌터카하우스점,126.4919499,33.50469721
1.0,30.0,9,4.0,1.0,7.0,7.0,2.0,2.0,5.0,대룡시장,126.2793009,37.7829581
0.0,30.0,6,4.0,4.0,3.0,4.0,4.0,4.0,5.0,송도회집 조개구이랑칼국수,126.5980062,37.47586002
1.0,30.0,10,4.0,4.0,5.0,2.0,2.0,7.0,4.0,수도석유 한신주유소,126.4138444,33.25563427
1.0,20.0,10,3.0,2.0,4.0,6.0,6.0,6.0,4.0,은희네해장국 본점,126.540725,33.50852103
1.0,30.0,28,4.0,3.0,5.0,5.0,5.0,6.0,4.0,아녜스의앞치마,126.8054451,33.55553464
1.0,20.0,23,2.0,3.0,7.0,4.0,6.0,3.0,5.0,두툼한고기돈돼지,126.6698515,33.54109593
1.0,20.0,17,1.0,1.0,6.0,4.0,1.0,7.0,5.0,섭지코지,126.9306092,33.42393807
1.0,30.0,3,5.0,2.0,5.0,4.0,5.0,1.0,4.0,롯데렌터카 제주오토하우스지점,126.5029805,33.50911917
1.0,20.0,8,4.0,1.0,5.0,5.0,3.0,6.0,5.0,숙성도 애월점,126.3095745,33.46353068
1.0,30.0,8,7.0,1.0,1.0,7.0,7.0,7.0,3.0,만월당,126.7929628,33.55618338
1.0,20.0,9,6.0,1.0,6.0,4.0,6.0,7.0,5.0,카페깅코,126.4885397,33.49092941
1.0,30.0,19,2.0,1.0,3.0,1.0,4.0,2.0,4.0,북스토어 아베끄,126.2296418,33.38867193
1.0,30.0,13,4.0,5.0,3.0,2.0,7.0,2.0,5.0,청산도슬로길 10코스(노을길),126.8605833,34.19289392
0.0,30.0,14,3.0,1.0,7.0,5.0,2.0,7.0,3.0,어촌식당,126.8445003,33.32527312
0.0,30.0,2,4.0,3.0,2.0,2.0,4.0,5.0,5.0,사계해변,126.3085979,33.22865827
0.0,20.0,18,2.0,3.0,1.0,1.0,6.0,6.0,4.0,양용찬 열사 묘역,,
1.0,20.0,16,3.0,5.0,1.0,3.0,3.0,2.0,3.0,함덕해수욕장,126.6692389,33.54306157
1.0,20.0,2,3.0,4.0,2.0,2.0,5.0,4.0,4.0,김녕장터국수,126.7557366,33.55668353
1.0,20.0,33,7.0,1.0,1.0,7.0,1.0,6.0,5.0,국립제주박물관,126.5488761,33.51359629
0.0,20.0,7,6.0,6.0,5.0,4.0,6.0,5.0,5.0,루씨쏜아뜰리에,126.5930356,33.24128894
1.0,20.0,5,1.0,1.0,2.0,4.0,6.0,6.0,5.0,서귀포매일올레시장,126.5632316,33.25015006
1.0,20.0,7,6.0,1.0,1.0,1.0,4.0,5.0,4.0,멜맥집,126.5293072,33.51624087
1.0,20.0,2,2.0,3.0,4.0,3.0,5.0,5.0,2.0,썬렌트카,126.4783202,33.49942758
1.0,20.0,19,3.0,2.0,6.0,6.0,6.0,6.0,5.0,애월항,126.3223478,33.46703439
1.0,20.0,9,7.0,4.0,7.0,7.0,6.0,6.0,2.0,용두암,126.5119571,33.51611062
1.0,40.0,6,4.0,4.0,4.0,5.0,2.0,4.0,5.0,칠성로쇼핑거리,126.5254425,33.51436705
1.0,20.0,9,5.0,2.0,2.0,5.0,1.0,4.0,5.0,곽지해수욕장,126.3046776,33.4506404
1.0,20.0,3,4.0,1.0,4.0,4.0,4.0,7.0,5.0,해오반 함덕점,126.6675938,33.54249457
0.0,30.0,8,2.0,4.0,2.0,6.0,2.0,6.0,5.0,카페오라,126.3736088,37.45206212
0.0,40.0,3,1.0,5.0,4.0,2.0,5.0,3.0,4.0,BMW 드라이빙센터,129.0682482,35.15264997
1.0,20.0,10,3.0,1.0,6.0,5.0,3.0,6.0,5.0,스타벅스 제주용담DT점,126.4844801,33.51248673
1.0,30.0,23,1.0,1.0,1.0,5.0,1.0,7.0,5.0,프로젝트064다방,126.4885415,33.48879535
1.0,20.0,7,2.0,1.0,4.0,2.0,5.0,5.0,2.0,우도정원,126.9471377,33.50184168
0.0,30.0,11,5.0,4.0,4.0,5.0,3.0,5.0,3.0,연돈,126.4071581,33.25889529
1.0,20.0,15,3.0,3.0,3.0,5.0,2.0,6.0,5.0,제주풀무질,126.8588805,33.51320852
1.0,20.0,12,6.0,1.0,4.0,5.0,2.0,5.0,4.0,서귀북초등학교 놀이터,126.558512,33.2604264
1.0,20.0,18,2.0,3.0,7.0,4.0,6.0,3.0,5.0,섭지코지,126.9306092,33.42393807
1.0,30.0,53,4.0,1.0,4.0,5.0,6.0,6.0,4.0,오랑우탄면사무소,126.2975459,33.23120383
0.0,20.0,14,4.0,1.0,6.0,5.0,1.0,2.0,3.0,서귀진지,126.5646221,33.24303927
1.0,30.0,30,5.0,1.0,6.0,6.0,6.0,7.0,4.0,르토아베이스먼트,126.8442963,33.53298476
1.0,20.0,21,2.0,3.0,7.0,4.0,6.0,3.0,5.0,김녕해수욕장,126.759314,33.55743886
1.0,20.0,4,2.0,1.0,4.0,2.0,6.0,5.0,3.0,가자제주렌트카,126.4976959,33.49853392
0.0,20.0,7,5.0,5.0,3.0,2.0,3.0,2.0,5.0,사려니숲길,126.6264973,33.42203283
0.0,40.0,39,3.0,2.0,4.0,3.0,2.0,6.0,4.0,제주김만복 동문시장점,126.5178386,33.51527714
1.0,40.0,8,1.0,1.0,1.0,1.0,7.0,7.0,5.0,카페느슨,126.4751013,33.26262953
0.0,30.0,8,4.0,4.0,4.0,4.0,4.0,4.0,4.0,새연교,126.558886,33.23853254
1.0,20.0,10,6.0,2.0,6.0,2.0,6.0,6.0,5.0,마녀의언덕카페,126.3844631,33.23403013
0.0,20.0,2,4.0,1.0,4.0,1.0,7.0,7.0,4.0,귀덕바다 투명카약,126.291214,33.4433303
0.0,30.0,15,2.0,3.0,1.0,2.0,1.0,7.0,1.0,돈짬 제주시청점,126.5296347,33.4994635
1.0,30.0,11,4.0,2.0,5.0,4.0,6.0,5.0,5.0,와룽발리,126.5142995,33.23534778
1.0,30.0,5,1.0,5.0,4.0,3.0,4.0,6.0,4.0,국립제주박물관,126.5488761,33.51359629
1.0,20.0,21,1.0,1.0,4.0,1.0,7.0,6.0,4.0,페를로,126.3061361,33.25673168
1.0,30.0,16,2.0,2.0,2.0,3.0,6.0,5.0,1.0,소천지,126.5912648,33.23907593
0.0,20.0,10,2.0,2.0,1.0,1.0,4.0,6.0,5.0,사려니숲길,126.6264973,33.42203283
1.0,20.0,5,1.0,7.0,2.0,2.0,1.0,7.0,3.0,천부해수풀장,130.8745158,37.5425285
0.0,20.0,37,4.0,2.0,7.0,7.0,7.0,5.0,5.0,탑동광장,126.5266709,33.51807909
1.0,20.0,24,4.0,4.0,4.0,4.0,2.0,5.0,5.0,올래국수 본점,126.4972672,33.49152862
1.0,20.0,16,7.0,1.0,7.0,4.0,3.0,7.0,5.0,링코노래타운 제주점,126.529152,33.49956986
1.0,20.0,10,2.0,1.0,7.0,2.0,6.0,6.0,4.0,우진해장국,126.5200013,33.5115169
0.0,20.0,34,2.0,2.0,1.0,1.0,4.0,6.0,5.0,버드나무집,126.6673938,33.54129672
1.0,20.0,9,2.0,2.0,2.0,4.0,6.0,4.0,4.0,서우봉 산책로,126.6759387,33.54607888
0.0,20.0,7,2.0,2.0,5.0,6.0,6.0,5.0,4.0,청춘주막,,
0.0,30.0,5,1.0,6.0,2.0,4.0,7.0,7.0,5.0,카페촐,126.7737687,33.41223216
0.0,30.0,13,2.0,5.0,6.0,4.0,6.0,1.0,5.0,섶섬,126.5990143,33.22999104
1.0,40.0,9,1.0,6.0,6.0,2.0,6.0,6.0,5.0,태하 향목관광모노레일,130.7976107,37.51318845
1.0,20.0,5,3.0,4.0,4.0,4.0,4.0,3.0,4.0,비자림,126.8099875,33.49040837
1.0,20.0,10,4.0,2.0,4.0,3.0,2.0,4.0,4.0,하하호호 우도본점,126.9484706,33.52082639
1.0,30.0,3,4.0,1.0,7.0,7.0,2.0,2.0,4.0,슬로우5션,126.4984409,37.59850792
1.0,30.0,14,2.0,1.0,6.0,2.0,5.0,5.0,3.0,서귀포관광극장,126.5644074,33.24587324
1.0,30.0,30,4.0,1.0,7.0,7.0,4.0,7.0,4.0,거문오름,126.7147427,33.45692229
1.0,30.0,8,4.0,4.0,4.0,3.0,4.0,5.0,5.0,천지연폭포,126.5545223,33.24721232
1.0,20.0,11,6.0,1.0,2.0,5.0,2.0,7.0,3.0,천제연폭포,126.4183754,33.25267658
0.0,30.0,23,4.0,2.0,3.0,5.0,3.0,3.0,4.0,다랑쉬오름,126.8215359,33.47768586
1.0,20.0,6,3.0,2.0,2.0,7.0,6.0,2.0,4.0,영종역사관,126.5775443,37.48900003
1.0,20.0,4,2.0,1.0,4.0,5.0,1.0,7.0,2.0,을왕리해수욕장 나루터 (둘레길),,
1.0,30.0,5,3.0,2.0,5.0,3.0,3.0,2.0,3.0,자구리공원,126.5671908,33.2421829
1.0,20.0,6,2.0,4.0,4.0,5.0,6.0,6.0,4.0,바다,,
0.0,40.0,12,4.0,5.0,3.0,1.0,7.0,2.0,5.0,내손에쏙물회 제주,126.8403053,33.53657706
0.0,20.0,9,4.0,3.0,4.0,4.0,5.0,3.0,5.0,순대이야기,126.5680573,33.26475167
1.0,20.0,6,2.0,2.0,3.0,3.0,3.0,6.0,3.0,대한성공회 온수리성당,126.4900409,37.64030796
