GENDER,AGE_GRP,VISIT_ORDER,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,DGSTFN,VISIT_AREA_NM
0.0,30.0,19,2.0,1.0,2.0,4.0,6.0,5.0,3.0,넉둥베기
1.0,30.0,5,1.0,1.0,1.0,1.0,7.0,5.0,5.0,릴로
1.0,20.0,5,1.0,1.0,4.0,1.0,7.0,6.0,3.0,귤당리
0.0,30.0,29,2.0,1.0,5.0,4.0,3.0,7.0,4.0,오늘은녹차한잔
1.0,20.0,5,2.0,1.0,7.0,2.0,6.0,6.0,4.0,빌라드샬롯 김포공항국내선청사3층점
1.0,30.0,4,1.0,1.0,3.0,4.0,2.0,4.0,2.0,예스렌트카
1.0,30.0,19,4.0,1.0,1.0,4.0,7.0,7.0,4.0,예그리나
1.0,20.0,13,3.0,2.0,4.0,6.0,6.0,5.0,5.0,아르떼뮤지엄 제주
0.0,50.0,6,1.0,1.0,6.0,1.0,2.0,4.0,3.0,참다랑어막주는집 제주삼화점
1.0,20.0,24,2.0,1.0,7.0,2.0,6.0,6.0,4.0,파리바게뜨 제주공항점
1.0,30.0,15,5.0,1.0,6.0,3.0,6.0,4.0,4.0,불특정식당
1.0,20.0,25,1.0,4.0,1.0,3.0,7.0,1.0,5.0,섭지코지
0.0,30.0,13,4.0,2.0,3.0,5.0,3.0,3.0,5.0,허니문하우스
0.0,40.0,35,1.0,7.0,7.0,7.0,7.0,7.0,3.0,아르떼뮤지엄 제주
1.0,20.0,10,4.0,2.0,4.0,4.0,2.0,6.0,5.0,곽지해수욕장
1.0,30.0,18,2.0,1.0,6.0,2.0,5.0,5.0,4.0,작가의산책길
1.0,20.0,14,2.0,3.0,3.0,2.0,4.0,7.0,4.0,씽씽전기자전거
0.0,20.0,2,3.0,3.0,2.0,2.0,6.0,3.0,5.0,금능해수욕장
0.0,30.0,14,2.0,4.0,4.0,3.0,3.0,4.0,4.0,에이바우트스타디움
0.0,40.0,19,2.0,2.0,2.0,2.0,1.0,7.0,5.0,오르다
0.0,40.0,9,3.0,2.0,5.0,2.0,5.0,6.0,5.0,월정리 어촌해양관광센터
1.0,30.0,24,5.0,1.0,6.0,4.0,1.0,7.0,4.0,동백돼지불백
1.0,30.0,59,4.0,1.0,4.0,5.0,6.0,6.0,5.0,올레길 10코스(화순-모슬포 올레)
1.0,20.0,16,3.0,1.0,5.0,7.0,5.0,3.0,5.0,이승이오름
1.0,20.0,10,4.0,2.0,4.0,4.0,6.0,6.0,5.0,로즈마린
0.0,20.0,26,4.0,1.0,6.0,5.0,1.0,2.0,5.0,루나폴
1.0,20.0,20,7.0,1.0,1.0,7.0,1.0,6.0,4.0,이호테우해수욕장
1.0,30.0,22,4.0,1.0,1.0,4.0,7.0,7.0,3.0,파리바게뜨 제주공항렌터카하우스점
1.0,20.0,11,1.0,1.0,2.0,2.0,1.0,3.0,5.0,송당의 아침
1.0,30.0,27,1.0,3.0,7.0,1.0,3.0,5.0,4.0,죽도시장
1.0,20.0,12,1.0,2.0,4.0,1.0,7.0,7.0,4.0,광원
1.0,30.0,9,4.0,6.0,5.0,1.0,1.0,7.0,4.0,포도뮤지엄
0.0,40.0,4,2.0,6.0,1.0,1.0,7.0,5.0,5.0,김영미해장국
0.0,30.0,22,3.0,2.0,3.0,4.0,5.0,6.0,5.0,파도소리해녀촌
0.0,30.0,8,1.0,4.0,6.0,5.0,6.0,6.0,5.0,오후다섯시 두가지착각 조차도
1.0,30.0,21,2.0,2.0,2.0,3.0,6.0,5.0,5.0,큰엉
0.0,20.0,4,4.0,1.0,4.0,1.0,7.0,7.0,4.0,귀덕궤물동산
0.0,30.0,9,1.0,1.0,1.0,1.0,7.0,7.0,5.0,벙커하우스
0.0,50.0,8,5.0,3.0,2.0,4.0,2.0,3.0,4.0,아주좋아
1.0,30.0,2,3.0,4.0,2.0,3.0,5.0,6.0,3.0,사거리사또집농산물
1.0,30.0,7,4.0,4.0,1.0,1.0,7.0,5.0,5.0,1158족욕카페
1.0,30.0,15,4.0,3.0,2.0,4.0,6.0,1.0,4.0,맨도롱국수집
1.0,20.0,7,2.0,1.0,3.0,3.0,2.0,3.0,2.0,남도농산
0.0,20.0,11,1.0,2.0,6.0,2.0,7.0,3.0,5.0,연돈
1.0,20.0,6,2.0,1.0,3.0,3.0,2.0,3.0,5.0,깡통화덕 올레시장점
1.0,20.0,4,2.0,2.0,4.0,4.0,2.0,6.0,4.0,올레길 4코스(표선-남원 올레)
1.0,20.0,37,2.0,3.0,4.0,3.0,5.0,5.0,4.0,스타벅스 제주애월DT점
0.0,20.0,14,1.0,1.0,3.0,2.0,1.0,6.0,5.0,한경면 용수항 일대
1.0,20.0,17,6.0,3.0,6.0,2.0,3.0,3.0,4.0,슬랩
1.0,30.0,3,1.0,1.0,2.0,2.0,7.0,5.0,5.0,만월당
1.0,50.0,12,2.0,4.0,2.0,5.0,2.0,6.0,3.0,조림명가
1.0,30.0,10,3.0,1.0,2.0,2.0,5.0,4.0,3.0,용천수탐방길
0.0,30.0,11,3.0,2.0,3.0,4.0,5.0,6.0,5.0,88버거
1.0,20.0,11,3.0,3.0,2.0,2.0,6.0,2.0,3.0,제주허브동산
0.0,20.0,16,1.0,2.0,6.0,2.0,7.0,3.0,4.0,스타벅스 제주협재점
1.0,20.0,6,6.0,1.0,6.0,4.0,6.0,7.0,4.0,중식당 화월랑
1.0,20.0,27,6.0,3.0,6.0,2.0,3.0,3.0,4.0,금오름
1.0,20.0,11,2.0,2.0,5.0,3.0,7.0,4.0,4.0,꽃담수제버거
1.0,40.0,9,6.0,4.0,6.0,6.0,4.0,3.0,3.0,안덕계곡
0.0,30.0,6,3.0,4.0,4.0,3.0,4.0,5.0,4.0,서광마을국수
1.0,30.0,4,7.0,1.0,1.0,3.0,7.0,7.0,4.0,해성마트
0.0,30.0,17,3.0,1.0,7.0,5.0,2.0,7.0,4.0,성산일출봉
0.0,20.0,5,7.0,1.0,4.0,4.0,1.0,7.0,5.0,물항식당 본점
1.0,40.0,12,2.0,2.0,3.0,3.0,2.0,6.0,3.0,본태박물관
1.0,20.0,11,4.0,1.0,4.0,5.0,7.0,7.0,5.0,중문더드림감귤
1.0,20.0,18,1.0,2.0,7.0,2.0,1.0,7.0,5.0,바이제주
1.0,20.0,8,1.0,4.0,4.0,2.0,3.0,6.0,5.0,안친오름
0.0,20.0,43,6.0,7.0,2.0,4.0,7.0,1.0,4.0,원조미풍해장국 본점
1.0,20.0,25,5.0,3.0,6.0,6.0,2.0,6.0,5.0,노형수퍼마켙
1.0,20.0,7,2.0,2.0,3.0,3.0,3.0,6.0,3.0,강화전등사남문식당
1.0,30.0,10,2.0,1.0,3.0,1.0,4.0,2.0,5.0,금능어촌계복지회관
0.0,30.0,16,3.0,3.0,3.0,4.0,3.0,5.0,5.0,도두동무지개해안도로
1.0,30.0,40,4.0,1.0,4.0,5.0,6.0,6.0,5.0,카페멜록
1.0,20.0,5,1.0,1.0,7.0,1.0,4.0,7.0,4.0,RSG
1.0,30.0,5,3.0,1.0,1.0,3.0,7.0,1.0,5.0,산방산
0.0,20.0,10,4.0,4.0,5.0,3.0,5.0,4.0,4.0,오전열한시
1.0,20.0,16,3.0,1.0,3.0,2.0,5.0,6.0,4.0,평대바다상점
1.0,20.0,2,1.0,4.0,2.0,5.0,5.0,4.0,3.0,컴포즈커피 군자점
0.0,30.0,11,4.0,4.0,5.0,2.0,7.0,2.0,4.0,기찬밥상
1.0,20.0,10,3.0,5.0,3.0,5.0,3.0,5.0,5.0,카페공작소
1.0,20.0,18,5.0,2.0,5.0,4.0,3.0,7.0,5.0,우도산호해변
1.0,20.0,30,3.0,3.0,3.0,5.0,2.0,6.0,5.0,훈데르트윈즈
1.0,30.0,24,3.0,1.0,6.0,3.0,5.0,7.0,5.0,졸띠체험승마
0.0,40.0,7,1.0,4.0,1.0,1.0,4.0,7.0,4.0,닭머르
1.0,20.0,4,2.0,1.0,6.0,3.0,5.0,7.0,4.0,족발야시장 제주노형점
0.0,40.0,27,2.0,2.0,2.0,2.0,1.0,7.0,5.0,정통초밥
0.0,20.0,9,3.0,1.0,3.0,2.0,3.0,3.0,4.0,속골
0.0,20.0,4,3.0,5.0,5.0,3.0,7.0,4.0,5.0,안면도쥬라기박물관
0.0,30.0,13,4.0,1.0,4.0,4.0,7.0,4.0,5.0,신도시정육식당
0.0,40.0,22,2.0,2.0,2.0,2.0,1.0,7.0,4.0,제주동문재래시장
0.0,20.0,16,2.0,2.0,3.0,2.0,2.0,6.0,3.0,가시아방국수
0.0,40.0,11,1.0,3.0,3.0,3.0,5.0,3.0,5.0,역전할머니맥주
0.0,20.0,11,2.0,3.0,2.0,3.0,6.0,5.0,5.0,대천항수산시장
1.0,30.0,22,1.0,5.0,4.0,3.0,4.0,6.0,5.0,본태박물관
0.0,20.0,5,2.0,1.0,2.0,2.0,6.0,5.0,5.0,세븐일레븐 성산라마다호텔점
1.0,40.0,5,1.0,1.0,1.0,1.0,7.0,7.0,5.0,작가의산책길
1.0,30.0,53,3.0,2.0,4.0,4.0,4.0,5.0,5.0,한림민속5일시장
1.0,30.0,28,3.0,4.0,5.0,6.0,2.0,5.0,4.0,천지연폭포
1.0,40.0,22,2.0,1.0,6.0,2.0,2.0,7.0,4.0,성산일출봉
1.0,40.0,9,4.0,1.0,1.0,7.0,7.0,7.0,5.0,절물자연휴양림
1.0,50.0,5,2.0,6.0,6.0,2.0,5.0,3.0,4.0,금산산장
1.0,20.0,12,2.0,3.0,3.0,2.0,5.0,4.0,5.0,독고집 성산본점
0.0,30.0,23,1.0,4.0,6.0,5.0,6.0,6.0,5.0,한라산국립공원 어승생악탐방로
1.0,30.0,13,3.0,3.0,3.0,3.0,4.0,5.0,5.0,올레일품
0.0,30.0,20,1.0,1.0,2.0,1.0,2.0,4.0,3.0,성포끝집
1.0,20.0,6,1.0,1.0,1.0,1.0,1.0,2.0,3.0,보메와산 감귤체험농장
0.0,30.0,6,4.0,4.0,5.0,2.0,7.0,2.0,5.0,월정리해수욕장
0.0,20.0,13,1.0,4.0,2.0,3.0,1.0,6.0,4.0,돌산공원
0.0,20.0,8,2.0,2.0,4.0,1.0,5.0,2.0,4.0,보편적카페
1.0,20.0,14,1.0,1.0,1.0,1.0,1.0,2.0,4.0,다랑쉬오름
1.0,50.0,5,2.0,4.0,2.0,5.0,2.0,6.0,5.0,서귀피안베이커리
1.0,20.0,19,2.0,2.0,1.0,4.0,7.0,4.0,5.0,제주중문관광단지
0.0,30.0,3,2.0,5.0,2.0,2.0,6.0,2.0,5.0,카페아오오
1.0,60.0,2,1.0,1.0,1.0,5.0,5.0,5.0,4.0,맥도날드 충남보령DT점
1.0,30.0,47,3.0,2.0,4.0,4.0,4.0,5.0,5.0,한라산국립공원 관음사지구안내소
1.0,30.0,34,4.0,3.0,2.0,4.0,6.0,1.0,5.0,소천지
0.0,40.0,26,1.0,4.0,3.0,1.0,7.0,4.0,5.0,도두봉
0.0,40.0,7,1.0,1.0,4.0,2.0,6.0,2.0,5.0,이호테우해수욕장
0.0,30.0,28,3.0,2.0,3.0,4.0,5.0,6.0,5.0,보문사
1.0,20.0,4,2.0,2.0,7.0,4.0,3.0,5.0,4.0,카페한라산
0.0,20.0,17,4.0,1.0,7.0,4.0,7.0,2.0,5.0,협재가게
1.0,20.0,8,2.0,2.0,3.0,3.0,5.0,5.0,5.0,가르송티미드 제주
1.0,20.0,19,6.0,1.0,2.0,4.0,2.0,5.0,4.0,하르방짬뽕
0.0,20.0,24,1.0,1.0,3.0,2.0,1.0,6.0,5.0,일빈관
0.0,30.0,13,2.0,3.0,2.0,3.0,6.0,5.0,5.0,중문색달해수욕장
1.0,30.0,23,2.0,2.0,3.0,3.0,3.0,4.0,5.0,온다정
0.0,20.0,21,2.0,1.0,3.0,3.0,2.0,5.0,5.0,인천둘레길 6코스
0.0,20.0,15,2.0,1.0,4.0,2.0,1.0,7.0,5.0,넉둥베기
1.0,20.0,18,4.0,4.0,7.0,4.0,6.0,4.0,3.0,니모메
1.0,20.0,6,4.0,1.0,4.0,2.0,7.0,3.0,4.0,제부도 빨간등대
1.0,30.0,50,4.0,1.0,7.0,7.0,4.0,7.0,3.0,산굼부리
1.0,30.0,23,4.0,2.0,2.0,4.0,2.0,7.0,4.0,서귀포매일올레시장
1.0,40.0,5,4.0,4.0,4.0,5.0,5.0,4.0,5.0,유동커피
1.0,40.0,5,2.0,1.0,6.0,2.0,2.0,7.0,4.0,새빌
1.0,30.0,3,7.0,1.0,1.0,7.0,7.0,7.0,4.0,산방산탄산온천
0.0,30.0,15,3.0,3.0,3.0,4.0,3.0,5.0,5.0,제주에가면
1.0,50.0,8,2.0,4.0,2.0,5.0,2.0,6.0,4.0,보문사
1.0,40.0,3,1.0,7.0,1.0,1.0,7.0,7.0,4.0,수산봉
1.0,50.0,6,2.0,6.0,6.0,2.0,5.0,3.0,4.0,고운동천
0.0,30.0,5,4.0,1.0,1.0,1.0,1.0,4.0,5.0,함덕해수욕장
0.0,40.0,15,1.0,3.0,3.0,3.0,5.0,3.0,3.0,올레길 20코스(김녕-하도 올레)
1.0,30.0,24,5.0,2.0,5.0,4.0,5.0,1.0,5.0,소섬전복
0.0,30.0,18,2.0,3.0,2.0,1.0,5.0,1.0,3.0,국수마당 본점
1.0,20.0,19,1.0,1.0,5.0,4.0,5.0,4.0,5.0,돈향기
1.0,20.0,13,2.0,1.0,6.0,4.0,6.0,1.0,4.0,헤븐리
1.0,20.0,10,2.0,1.0,4.0,4.0,5.0,6.0,3.0,카페갤럭시아
1.0,40.0,10,3.0,6.0,6.0,2.0,6.0,6.0,5.0,포도뮤지엄
1.0,30.0,23,4.0,1.0,4.0,5.0,6.0,6.0,5.0,새별오름
1.0,50.0,20,2.0,4.0,4.0,5.0,2.0,5.0,4.0,빨간집 성산점
1.0,20.0,5,1.0,1.0,4.0,1.0,4.0,7.0,4.0,스타벅스 제주공항DT점
1.0,30.0,8,6.0,3.0,4.0,3.0,6.0,6.0,3.0,세븐일레븐 거제터미널점
1.0,20.0,3,2.0,1.0,4.0,5.0,6.0,6.0,5.0,도두동무지개해안도로
1.0,20.0,49,2.0,3.0,4.0,3.0,5.0,5.0,5.0,올래국수 본점
1.0,50.0,16,3.0,5.0,5.0,3.0,5.0,3.0,5.0,서귀포칠십리축제
1.0,20.0,5,4.0,1.0,4.0,4.0,6.0,6.0,4.0,코인SB노래연습장
1.0,30.0,6,4.0,1.0,4.0,4.0,2.0,4.0,5.0,성산일출봉
0.0,20.0,11,2.0,4.0,4.0,3.0,3.0,7.0,5.0,중문관광단지 충전소
0.0,20.0,6,3.0,2.0,3.0,3.0,3.0,2.0,5.0,두산봉
1.0,20.0,5,3.0,2.0,6.0,2.0,2.0,6.0,4.0,남당항대하축제
0.0,20.0,19,2.0,2.0,4.0,2.0,6.0,5.0,4.0,용이식당
1.0,20.0,10,1.0,2.0,7.0,2.0,1.0,7.0,5.0,외돌개
0.0,20.0,8,6.0,3.0,2.0,4.0,7.0,2.0,5.0,바당샌드
1.0,20.0,6,2.0,3.0,4.0,3.0,5.0,5.0,5.0,비자림
0.0,20.0,5,1.0,1.0,2.0,3.0,5.0,4.0,5.0,녹근로33
0.0,20.0,20,4.0,4.0,2.0,4.0,4.0,4.0,5.0,오전열한시
0.0,20.0,26,4.0,1.0,6.0,5.0,3.0,3.0,5.0,천지연폭포
1.0,20.0,25,1.0,1.0,1.0,1.0,7.0,7.0,5.0,김녕오라이
1.0,30.0,14,4.0,2.0,1.0,5.0,2.0,1.0,3.0,제주칠성로
1.0,20.0,18,4.0,4.0,4.0,4.0,2.0,5.0,5.0,공회당
0.0,50.0,11,1.0,1.0,1.0,2.0,7.0,1.0,3.0,똣똣
1.0,30.0,6,4.0,1.0,3.0,6.0,2.0,6.0,5.0,세미양오름
1.0,30.0,57,3.0,4.0,5.0,6.0,2.0,5.0,5.0,우진해장국
1.0,30.0,29,4.0,2.0,2.0,4.0,2.0,7.0,4.0,스타벅스 서귀포올레점
1.0,30.0,9,2.0,2.0,2.0,3.0,2.0,6.0,4.0,부평깡통시장
1.0,30.0,17,1.0,3.0,7.0,1.0,3.0,5.0,5.0,저동커피
1.0,20.0,12,1.0,2.0,2.0,2.0,3.0,5.0,4.0,모뉴에트
1.0,40.0,8,4.0,2.0,4.0,4.0,1.0,7.0,4.0,서귀포매일올레시장
0.0,30.0,11,2.0,3.0,2.0,1.0,5.0,1.0,4.0,스누피가든
1.0,30.0,18,3.0,4.0,3.0,5.0,6.0,3.0,3.0,송악산해물라면
1.0,40.0,22,4.0,1.0,1.0,7.0,7.0,7.0,5.0,진아떡집
1.0,30.0,70,4.0,1.0,4.0,5.0,6.0,6.0,4.0,용머리해안
1.0,20.0,10,2.0,1.0,7.0,7.0,1.0,7.0,5.0,산지해장국
1.0,20.0,4,4.0,4.0,4.0,4.0,4.0,4.0,5.0,제주스럽닭 서귀포올레점
1.0,40.0,10,1.0,1.0,1.0,1.0,7.0,7.0,5.0,새연교
1.0,20.0,16,1.0,7.0,1.0,1.0,7.0,7.0,5.0,조천만세동산
1.0,20.0,23,2.0,2.0,6.0,3.0,6.0,6.0,4.0,서귀포매일올레시장
1.0,30.0,7,4.0,5.0,4.0,3.0,4.0,5.0,3.0,협재해수욕장
1.0,40.0,11,2.0,2.0,2.0,4.0,7.0,6.0,5.0,붉은오름자연휴양림
0.0,30.0,34,2.0,1.0,5.0,4.0,3.0,7.0,4.0,동화로 연탄구이
1.0,20.0,14,6.0,1.0,4.0,5.0,2.0,5.0,4.0,이중섭거리
1.0,40.0,14,2.0,2.0,1.0,4.0,5.0,6.0,4.0,쇠소깍전통나룻배 카약체험지점
1.0,20.0,24,6.0,1.0,2.0,5.0,2.0,7.0,4.0,이드레국수
0.0,40.0,10,7.0,5.0,6.0,7.0,4.0,6.0,4.0,비자림
1.0,40.0,9,2.0,6.0,4.0,3.0,2.0,7.0,4.0,그랜드하얏트제주
1.0,20.0,10,2.0,1.0,4.0,2.0,2.0,4.0,5.0,중문색달해수욕장
1.0,20.0,15,2.0,3.0,6.0,1.0,6.0,6.0,3.0,사라봉
0.0,50.0,14,4.0,3.0,3.0,5.0,3.0,3.0,4.0,한라산영실휴게소
1.0,20.0,31,2.0,1.0,7.0,1.0,6.0,4.0,4.0,빈티지어게인
1.0,20.0,19,6.0,2.0,2.0,2.0,2.0,7.0,4.0,스파오 신제주점
0.0,30.0,14,4.0,4.0,4.0,4.0,4.0,4.0,4.0,도두반점 제주사수본점
0.0,20.0,20,1.0,1.0,3.0,2.0,1.0,6.0,5.0,용수항
0.0,50.0,13,4.0,3.0,3.0,2.0,2.0,7.0,5.0,스타벅스 제주용담DT점
1.0,20.0,15,2.0,3.0,4.0,5.0,5.0,5.0,4.0,중문색달해수욕장
1.0,30.0,38,4.0,2.0,5.0,4.0,6.0,5.0,4.0,폴바셋 제주용담DT점
0.0,20.0,6,6.0,1.0,4.0,7.0,7.0,1.0,4.0,우도
1.0,20.0,3,2.0,4.0,2.0,4.0,6.0,6.0,5.0,일억조
1.0,20.0,20,2.0,2.0,3.0,6.0,6.0,7.0,4.0,달리책방
1.0,20.0,3,4.0,1.0,4.0,4.0,3.0,7.0,3.0,서귀포 올레시장
0.0,30.0,12,2.0,1.0,3.0,4.0,6.0,4.0,5.0,장승포식당
1.0,20.0,32,2.0,3.0,7.0,4.0,6.0,3.0,5.0,한라산국립공원
0.0,20.0,17,1.0,1.0,1.0,3.0,6.0,7.0,5.0,아왜낭목제빵소
1.0,20.0,6,4.0,4.0,4.0,4.0,4.0,4.0,5.0,아르떼뮤지엄 여수
0.0,20.0,12,4.0,2.0,4.0,2.0,6.0,6.0,4.0,사계해변
1.0,20.0,20,2.0,1.0,4.0,5.0,6.0,6.0,3.0,스타벅스 제주함덕점
1.0,40.0,19,6.0,2.0,2.0,4.0,6.0,2.0,3.0,이호테우해수욕장
1.0,20.0,23,2.0,3.0,2.0,2.0,6.0,3.0,5.0,도두동무지개해안도로
1.0,20.0,5,2.0,2.0,5.0,2.0,2.0,3.0,4.0,올레길 8코스(월평-대평 올레)
1.0,20.0,27,6.0,4.0,2.0,4.0,7.0,7.0,4.0,흑생
1.0,30.0,13,4.0,2.0,5.0,4.0,6.0,5.0,4.0,약천사
1.0,30.0,3,2.0,6.0,5.0,6.0,2.0,7.0,4.0,버거나라 남원점
1.0,30.0,32,4.0,2.0,2.0,4.0,2.0,7.0,5.0,황우지해안
1.0,20.0,7,1.0,1.0,4.0,2.0,3.0,5.0,5.0,제주동문재래시장
1.0,30.0,16,5.0,1.0,6.0,3.0,6.0,4.0,4.0,표선해수욕장
1.0,20.0,23,1.0,4.0,1.0,6.0,7.0,7.0,3.0,소소한담
0.0,30.0,3,1.0,1.0,7.0,1.0,1.0,7.0,5.0,제주목 관아
0.0,40.0,15,2.0,2.0,2.0,2.0,2.0,4.0,5.0,통복시장
0.0,20.0,3,1.0,1.0,4.0,2.0,1.0,7.0,4.0,산지천
0.0,40.0,34,3.0,2.0,4.0,3.0,2.0,6.0,5.0,서귀포치유의숲
0.0,20.0,12,6.0,6.0,6.0,6.0,6.0,6.0,3.0,트라이던트치킨&비어
0.0,20.0,17,1.0,3.0,1.0,1.0,2.0,2.0,5.0,밥짓는시간
0.0,30.0,11,3.0,1.0,7.0,5.0,2.0,7.0,5.0,법환바당 인증센터
1.0,30.0,28,5.0,1.0,6.0,6.0,6.0,7.0,3.0,제주 유
1.0,20.0,3,6.0,6.0,2.0,3.0,5.0,2.0,5.0,서귀포매일올레시장 입구
1.0,30.0,14,2.0,1.0,4.0,2.0,5.0,7.0,4.0,스타벅스 서귀포DT
1.0,30.0,22,2.0,1.0,6.0,3.0,2.0,5.0,4.0,협재해수욕장
0.0,20.0,9,6.0,2.0,2.0,6.0,7.0,2.0,4.0,GS25 제주노형점
1.0,30.0,4,2.0,1.0,6.0,4.0,4.0,5.0,5.0,오태식해바라기치킨 성산점
1.0,40.0,12,2.0,1.0,2.0,3.0,1.0,4.0,5.0,새연교
1.0,20.0,18,2.0,2.0,5.0,2.0,2.0,3.0,5.0,지금
1.0,20.0,8,2.0,3.0,4.0,4.0,4.0,6.0,4.0,사계해변
1.0,20.0,10,2.0,1.0,1.0,1.0,6.0,4.0,5.0,세화해변
0.0,20.0,15,3.0,2.0,3.0,3.0,3.0,2.0,5.0,정방폭포
0.0,30.0,6,4.0,1.0,4.0,5.0,5.0,4.0,5.0,인서피랑
0.0,20.0,16,1.0,1.0,4.0,4.0,3.0,2.0,5.0,어영공원
0.0,30.0,9,3.0,2.0,3.0,4.0,5.0,6.0,5.0,오는정김밥
1.0,30.0,33,2.0,3.0,6.0,5.0,7.0,7.0,5.0,클래식문구사
0.0,20.0,7,4.0,1.0,6.0,5.0,1.0,2.0,3.0,쇠소깍
1.0,30.0,12,2.0,4.0,1.0,3.0,5.0,2.0,4.0,오설록티뮤지엄
1.0,40.0,6,1.0,2.0,1.0,4.0,2.0,1.0,4.0,장화리 일몰조망지
1.0,30.0,25,2.0,1.0,2.0,4.0,2.0,7.0,4.0,폴바셋 제주용담DT점
1.0,20.0,15,1.0,1.0,3.0,3.0,5.0,4.0,5.0,스타벅스 제주중문DT점
1.0,20.0,11,3.0,3.0,3.0,5.0,2.0,6.0,5.0,세화해변
1.0,20.0,19,3.0,3.0,3.0,3.0,6.0,5.0,5.0,좀녀와농부
1.0,20.0,17,2.0,1.0,6.0,4.0,6.0,1.0,4.0,날씬흑돼지
0.0,30.0,14,1.0,1.0,7.0,1.0,7.0,2.0,4.0,송악산
1.0,20.0,17,5.0,3.0,6.0,6.0,2.0,6.0,5.0,빽다방베이커리 제주사수점
1.0,30.0,22,4.0,1.0,4.0,3.0,6.0,3.0,4.0,서귀다원
0.0,40.0,8,2.0,6.0,6.0,2.0,3.0,5.0,3.0,논짓물해변
0.0,40.0,22,1.0,4.0,3.0,1.0,7.0,4.0,5.0,제주설심당 본점
1.0,20.0,11,2.0,5.0,1.0,3.0,4.0,3.0,5.0,이호테우해수욕장
1.0,40.0,14,2.0,2.0,3.0,3.0,2.0,6.0,4.0,사계의시간
1.0,20.0,10,7.0,1.0,7.0,7.0,7.0,1.0,5.0,자부
1.0,30.0,27,3.0,4.0,3.0,5.0,6.0,3.0,4.0,앙뚜아네트 용담점
0.0,20.0,8,4.0,7.0,3.0,4.0,3.0,5.0,5.0,제주판타스틱버거
0.0,20.0,2,4.0,1.0,2.0,4.0,3.0,6.0,3.0,카페미깡
0.0,20.0,18,5.0,2.0,5.0,4.0,6.0,6.0,3.0,커먼그라운드
1.0,50.0,4,4.0,4.0,3.0,6.0,5.0,6.0,5.0,문수산
1.0,20.0,12,3.0,2.0,6.0,6.0,6.0,6.0,3.0,집의기록상점
0.0,20.0,6,6.0,6.0,5.0,6.0,2.0,5.0,5.0,머물다정식
1.0,30.0,19,2.0,1.0,2.0,4.0,2.0,7.0,3.0,요요무문
0.0,40.0,2,7.0,5.0,6.0,7.0,4.0,6.0,3.0,상가리야자숲
1.0,20.0,11,2.0,5.0,5.0,5.0,4.0,5.0,4.0,하우목동항
1.0,20.0,8,1.0,1.0,3.0,1.0,7.0,1.0,5.0,제주스위스마을
1.0,20.0,6,4.0,1.0,4.0,5.0,7.0,7.0,4.0,중문회포장센터 새벽야시장
1.0,20.0,14,2.0,3.0,7.0,4.0,6.0,3.0,5.0,성산일출봉
1.0,20.0,16,5.0,5.0,5.0,4.0,5.0,6.0,4.0,노스런던컬리지잇스쿨 제주캠퍼스
1.0,20.0,6,2.0,3.0,3.0,2.0,4.0,7.0,4.0,휘닉스제주 유민미술관
1.0,30.0,6,5.0,1.0,6.0,6.0,6.0,7.0,4.0,카페데스틸
1.0,40.0,6,4.0,1.0,1.0,7.0,7.0,7.0,5.0,약천사
0.0,20.0,14,1.0,2.0,6.0,2.0,7.0,3.0,4.0,GS25 제주협재점
0.0,40.0,42,1.0,1.0,1.0,1.0,1.0,4.0,5.0,해동이네
1.0,30.0,15,4.0,1.0,4.0,5.0,6.0,6.0,4.0,문화예술 공공수장고
1.0,20.0,15,3.0,4.0,2.0,3.0,5.0,5.0,5.0,송악산
0.0,20.0,20,5.0,5.0,2.0,4.0,5.0,3.0,4.0,왕왕순대국밥몸국
1.0,30.0,35,4.0,2.0,2.0,4.0,2.0,7.0,4.0,바다를본돼지 제주서귀포점
0.0,50.0,5,2.0,4.0,5.0,2.0,4.0,4.0,4.0,수눌음
0.0,20.0,10,2.0,3.0,3.0,4.0,4.0,5.0,4.0,성산짬뽕
1.0,30.0,21,7.0,4.0,3.0,3.0,4.0,4.0,5.0,소사오름
0.0,30.0,24,2.0,6.0,2.0,2.0,6.0,3.0,5.0,큰바리메
0.0,20.0,4,6.0,3.0,2.0,4.0,7.0,2.0,3.0,서귀포항
0.0,20.0,2,2.0,2.0,3.0,3.0,6.0,6.0,3.0,금문도
1.0,20.0,18,6.0,1.0,2.0,5.0,2.0,7.0,4.0,스타벅스 제주중문DT점
1.0,30.0,5,4.0,4.0,4.0,4.0,4.0,4.0,5.0,욕지도양조장
1.0,30.0,7,1.0,1.0,4.0,2.0,5.0,3.0,5.0,올레길 17코스(광령-제주원도심 올레)
0.0,30.0,19,1.0,1.0,4.0,2.0,1.0,4.0,5.0,이호방파제
0.0,20.0,10,4.0,2.0,4.0,2.0,6.0,6.0,4.0,송악산둘레길
0.0,30.0,3,1.0,1.0,1.0,1.0,7.0,1.0,5.0,"오른(orrrn,오알엔)"
1.0,20.0,26,5.0,2.0,3.0,6.0,4.0,3.0,5.0,몰돗
0.0,30.0,19,6.0,2.0,2.0,7.0,7.0,3.0,4.0,교래자연휴양림
